time,distx,disty,angle,speedx,speedy,odx,ody,oda,prx,pry,pra,patx,paty,pata
4.42038,210.251,210.251,-0,58.6563,58.6563,0.235619,0,-0,58.6563,0,-0,210.251,90,0
4.42582,210.565,210.565,-0,54.5591,54.5591,0.314159,0,-0,54.5591,0,-0,210.565,90,0
4.43141,210.879,210.879,-0,54.5591,54.5591,0.314159,0,-0,54.5591,0,-0,210.879,90,0
4.43692,211.115,211.115,-0,54.5591,54.5591,0.235619,0,-0,54.5591,0,-0,211.115,90,0
4.44245,211.429,211.429,-0,54.5591,54.5591,0.314159,0,-0,54.5591,0,-0,211.429,90,0
4.44793,211.665,211.665,-0,54.5591,54.5591,0.235619,0,-0,54.5591,0,-0,211.665,90,0
4.45339,211.979,211.979,-0,53.894,53.894,0.314159,0,-0,53.894,0,-0,211.979,90,0
4.45898,212.215,212.215,-0,53.894,53.894,0.235619,0,-0,53.894,0,-0,212.215,90,0
4.46449,212.45,212.45,-0,53.894,53.894,0.235619,0,-0,53.894,0,-0,212.45,90,0
4.47001,212.764,212.764,-0,53.894,53.894,0.314159,0,-0,53.894,0,-0,212.764,90,0
4.47552,213,213,-0,51.1014,51.1014,0.235619,0,-0,51.1014,0,-0,213,90,0
4.48102,213.236,213.236,-0,51.1014,51.1014,0.235619,0,-0,51.1014,0,-0,213.236,90,0
4.48655,213.471,213.471,-0,51.1014,51.1014,0.235619,0,-0,51.1014,0,-0,213.471,90,0
4.4926,213.707,213.707,-0,51.1014,51.1014,0.235619,0,-0,51.1014,0,-0,213.707,90,0
4.49807,214.021,214.021,-0,51.1014,51.1014,0.314159,0,-0,51.1014,0,-0,214.021,90,0
4.50411,214.257,214.257,-0,48.1374,48.1374,0.235619,0,-0,48.1374,0,-0,214.257,90,0
4.50956,214.414,214.414,-0,48.1374,48.1374,0.15708,0,-0,48.1374,0,-0,214.414,90,0
4.51511,214.649,214.649,-0,48.1374,48.1374,0.235619,0,-0,48.1374,0,-0,214.649,90,0
4.52064,214.885,214.885,-0,48.1374,48.1374,0.235619,0,-0,48.1374,0,-0,214.885,90,0
4.52616,215.121,215.121,-0,44.0091,44.0091,0.235619,0,-0,44.0091,0,-0,215.121,90,0
4.53167,215.278,215.278,-0,44.0091,44.0091,0.15708,0,-0,44.0091,0,-0,215.278,90,0
4.53718,215.513,215.513,-0,44.0091,44.0091,0.235619,0,-0,44.0091,0,-0,215.513,90,0
4.5427,215.67,215.67,-0,44.0091,44.0091,0.15708,0,-0,44.0091,0,-0,215.67,90,0
4.54821,215.906,215.906,-0,44.0091,44.0091,0.235619,0,-0,44.0091,0,-0,215.906,90,0
4.55426,216.142,216.142,-0,39.9908,39.9908,0.235619,0,-0,39.9908,0,-0,216.142,90,0
4.55977,216.299,216.299,-0,39.9908,39.9908,0.15708,0,-0,39.9908,0,-0,216.299,90,0
4.56522,216.456,216.456,-0,39.9908,39.9908,0.15708,0,-0,39.9908,0,-0,216.456,90,0
4.57075,216.613,216.613,-0,39.9908,39.9908,0.15708,0,-0,39.9908,0,-0,216.613,90,0
4.57681,216.77,216.77,-0,39.9908,39.9908,0.15708,0,-0,39.9908,0,-0,216.77,90,0
4.58231,217.006,217.006,-0,36.5973,36.5973,0.235619,0,-0,36.5973,0,-0,217.006,90,0
4.58786,217.163,217.163,-0,36.5973,36.5973,0.15708,0,-0,36.5973,0,-0,217.163,90,0
4.59385,217.32,217.32,-0,36.5973,36.5973,0.15708,0,-0,36.5973,0,-0,217.32,90,0
4.59936,217.477,217.477,-0,36.5973,36.5973,0.15708,0,-0,36.5973,0,-0,217.477,90,0
4.60487,217.634,217.634,-0,32.5537,32.5537,0.15708,0,-0,32.5537,0,-0,217.634,90,0
4.61038,217.791,217.791,-0,32.5537,32.5537,0.15708,0,-0,32.5537,0,-0,217.791,90,0
4.61637,217.948,217.948,-0,32.5537,32.5537,0.15708,0,-0,32.5537,0,-0,217.948,90,0
4.62192,218.105,218.105,-0,32.5537,32.5537,0.15708,0,-0,32.5537,0,-0,218.105,90,0
4.62743,218.262,218.262,-0,32.5537,32.5537,0.15708,0,-0,32.5537,0,-0,218.262,90,0
4.63294,218.341,218.341,-0,29.3033,29.3033,0.0785398,0,-0,29.3033,0,-0,218.341,90,0
4.63896,218.498,218.498,-0,29.3033,29.3033,0.15708,0,-0,29.3033,0,-0,218.498,90,0
4.64444,218.655,218.655,-0,29.3033,29.3033,0.15708,0,-0,29.3033,0,-0,218.655,90,0
4.64998,218.733,218.733,-0,29.3033,29.3033,0.0785398,0,-0,29.3033,0,-0,218.733,90,0
4.65552,218.89,218.89,-0,26.4687,26.4687,0.15708,0,-0,26.4687,0,-0,218.89,90,0
4.66102,219.048,219.048,-0,26.4687,26.4687,0.15708,0,-0,26.4687,0,-0,219.048,90,0
4.66653,219.126,219.126,-0,26.4687,26.4687,0.0785398,0,-0,26.4687,0,-0,219.126,90,0
4.67201,219.283,219.283,-0,26.4687,26.4687,0.15708,0,-0,26.4687,0,-0,219.283,90,0
4.67807,219.362,219.362,-0,26.4687,26.4687,0.0785398,0,-0,26.4687,0,-0,219.362,90,0
4.68357,219.44,219.44,-0,23.3967,23.3967,0.0785398,0,-0,23.3967,0,-0,219.44,90,0
4.68912,219.519,219.519,-0,23.3967,23.3967,0.0785398,0,-0,23.3967,0,-0,219.519,90,0
4.6951,219.597,219.597,-0,23.3967,23.3967,0.0785398,0,-0,23.3967,0,-0,219.597,90,0
4.70113,219.754,219.754,-0,23.3967,23.3967,0.15708,0,-0,23.3967,0,-0,219.754,90,0
4.70715,219.833,219.833,-0,19.455,19.455,0.0785398,0,-0,19.455,0,-0,219.833,90,0
4.71318,219.911,219.911,-0,19.455,19.455,0.0785398,0,-0,19.455,0,-0,219.911,90,0
4.71917,219.99,219.99,-0,19.455,19.455,0.0785398,0,-0,19.455,0,-0,219.99,90,0
4.72462,220.069,220.069,-0,19.455,19.455,0.0785398,0,-0,19.455,0,-0,220.069,90,0
4.7302,220.147,220.147,-0,19.455,19.455,0.0785398,0,-0,19.455,0,-0,220.147,90,0
4.73624,220.226,220.226,-0,16.3782,16.3782,0.0785398,0,-0,16.3782,0,-0,220.226,90,0
4.74174,220.226,220.226,-0,16.3782,16.3782,0,0,-0,16.3782,0,-0,220.226,90,0
4.74725,220.304,220.304,-0,16.3782,16.3782,0.0785398,0,-0,16.3782,0,-0,220.304,90,0
4.75273,220.383,220.383,-0,16.3782,16.3782,0.0785398,0,-0,16.3782,0,-0,220.383,90,0
4.75831,220.383,220.383,-0,13.3146,13.3146,0,0,-0,13.3146,0,-0,220.383,90,0
4.76379,220.461,220.461,-0,13.3146,13.3146,0.0785398,0,-0,13.3146,0,-0,220.461,90,0
4.76931,220.461,220.461,-0,13.3146,13.3146,0,0,-0,13.3146,0,-0,220.461,90,0
4.77484,220.54,220.54,-0,13.3146,13.3146,0.0785398,0,-0,13.3146,0,-0,220.54,90,0
4.7803,220.54,220.54,-0,13.3146,13.3146,0,0,-0,13.3146,0,-0,220.54,90,0
4.78637,220.618,220.618,-0,10.2404,10.2404,0.0785398,0,-0,10.2404,0,-0,220.618,90,0
4.79238,220.618,220.618,-0,10.2404,10.2404,0,0,-0,10.2404,0,-0,220.618,90,0
4.79838,220.618,220.618,-0,10.2404,10.2404,0,0,-0,10.2404,0,-0,220.618,90,0
4.8039,220.618,220.618,-0,10.2404,10.2404,0,0,-0,10.2404,0,-0,220.618,90,0
4.80937,220.618,220.618,-0,6.10563,6.10563,0,0,-0,6.10563,0,-0,220.618,90,0
4.81493,220.697,220.697,-0,6.10563,6.10563,0.0785398,0,-0,6.10563,0,-0,220.697,90,0
4.82047,220.697,220.697,-0,6.10563,6.10563,0,0,-0,6.10563,0,-0,220.697,90,0
4.82646,220.697,220.697,-0,6.10563,6.10563,0,0,-0,6.10563,0,-0,220.697,90,0
4.83248,220.697,220.697,-0,6.10563,6.10563,0,0,-0,6.10563,0,-0,220.697,90,0
4.83801,220.618,220.618,-0,4.07158,4.07158,-0.0785398,0,-0,4.07158,0,-0,220.618,90,0
4.84352,220.618,220.618,-0,4.07158,4.07158,0,0,-0,4.07158,0,-0,220.618,90,0
4.84902,220.618,220.618,-0,4.07158,4.07158,0,0,-0,4.07158,0,-0,220.618,90,0
4.85453,220.618,220.618,-0,4.07158,4.07158,0,0,-0,4.07158,0,-0,220.618,90,0
4.86002,220.618,220.618,-0,1.01146,1.01146,0,0,-0,1.01146,0,-0,220.618,90,0
4.86549,220.618,220.618,-0,1.01146,1.01146,0,0,-0,1.01146,0,-0,220.618,90,0
4.87111,220.618,220.618,-0,1.01146,1.01146,0,0,-0,1.01146,0,-0,220.618,90,0
4.87659,220.618,220.618,-0,1.01146,1.01146,0,0,-0,1.01146,0,-0,220.618,90,0
4.88265,220.618,220.618,-0,1.01146,1.01146,0,0,-0,1.01146,0,-0,220.618,90,0
4.88813,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.89359,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.89911,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.90461,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.91014,220.618,220.618,-0,-1.02396,-1.02396,0,0,-0,-1.02396,0,-0,220.618,90,0
4.91563,220.618,220.618,-0,-1.02396,-1.02396,0,0,-0,-1.02396,0,-0,220.618,90,0
4.92118,220.618,220.618,-0,-1.02396,-1.02396,0,0,-0,-1.02396,0,-0,220.618,90,0
4.92666,220.618,220.618,-0,-1.02396,-1.02396,0,0,-0,-1.02396,0,-0,220.618,90,0
4.93218,220.618,220.618,-0,-1.02396,-1.02396,0,0,-0,-1.02396,0,-0,220.618,90,0
4.9377,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.94322,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.94874,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.95425,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.95976,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.96528,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.97079,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.97632,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.98183,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.98738,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.99285,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
4.99841,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.00392,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.00944,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.01495,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.02046,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.02598,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.0315,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.03704,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.04257,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.04813,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.05364,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.05915,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.0652,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.07068,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.07616,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.08171,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.08766,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.09318,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.09926,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.10473,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.11029,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.11631,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.12181,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.12733,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.13281,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.13836,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.14387,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.14939,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.1549,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.16042,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.16646,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.17195,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.17746,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.18348,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.18946,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.19503,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.20054,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.20605,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.21155,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.21707,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.22256,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.2281,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.23412,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.24014,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.24561,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.25116,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.25667,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.26219,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.26821,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.27422,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.28024,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.28576,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.29124,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.29728,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.30279,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.30831,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.31382,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.31933,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.32485,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.33036,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.33588,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.3414,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.34691,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.35241,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.35792,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.36395,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.37,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.37551,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.381,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.38652,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.39203,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.39754,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.40306,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.40857,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.41409,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.41961,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.42512,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.43065,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.43665,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.44216,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.44768,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.4532,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.4587,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.46422,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.46973,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.47525,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.48078,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.48629,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.49179,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.49731,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.50282,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.50834,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.51382,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.51987,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.52538,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.5309,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.53641,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.54193,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.54744,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.55295,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.55898,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.56449,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.57003,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.57552,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.58104,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.58655,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.59206,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.59759,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.6031,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.6086,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.61412,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.61963,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.62515,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.63066,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.63618,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.64169,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.64721,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.65273,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.65823,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.66375,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.66981,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.67528,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.68131,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.68681,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.69233,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.69784,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.70335,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.70887,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.71441,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.71992,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.72542,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.73094,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.73644,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.74246,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.74797,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.75349,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.759,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.76452,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.77006,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.77555,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.78106,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.78659,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.79211,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.79761,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.80315,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.80863,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.81415,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.82019,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.82568,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.8312,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.83671,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.84272,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.84825,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.85427,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.85977,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.86529,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.8708,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.87631,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.88183,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.88734,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.89337,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.89885,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.90439,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.90991,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.91542,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.92094,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.92645,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.93196,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.93748,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.94299,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.94851,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.95402,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.96004,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.96605,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.97157,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.97708,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.9826,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.98813,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.99364,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
5.99914,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.00465,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.01017,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.01569,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.0212,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.02671,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.03273,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.03824,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.04376,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.04925,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.05479,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.06031,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.06582,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.07187,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.07735,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.08286,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.08838,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.09389,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.09942,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.10494,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.11044,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.11595,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.12147,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.127,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.133,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
6.13851,220.618,220.618,-0,0,0,0,0,-0,0,0,-0,220.618,90,0
